uid,id.orig_p,id.resp_p,trans_depth,method,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,device
CmYlov1xslHMfARf2i,41909,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FeH2P93sF0VLojbCS3,-,text/json,HueSwitch
CqYwn93CEeFSvp58M4,58367,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FBctSx2KLrORftGPnd,-,text/json,HueSwitch
Cf0Rdg4KwxuvRJ4HOl,38099,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FTr9Aj3gHBenm2LCQl,-,text/json,HueSwitch
C7YSRK2KR2KY1XuTli,59934,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,F3Ndh93xACAMXAXgGf,-,text/json,HueSwitch
CJaWHE4EYwgIs8qf7e,53942,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,F65r8eGoE37ueSJof,-,text/json,HueSwitch
C1Kq5n4au6ZJaidGde,59421,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FrMBTQ19kRvYQJX1U2,-,text/json,HueSwitch
Cm3P3Z1wysroDx1Fa3,45507,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FBiuXntCT5oNd4FW1,-,text/json,HueSwitch
CWD91W2Z1jwxUPC0fl,48434,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FcciNd22hYDltM40G3,-,text/json,HueSwitch
C0ycP14GwK9QXI4Jnl,37103,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FtCSBK2eSE7PA6leRj,-,text/json,HueSwitch
CLRVGr4O0qWqRf2iAd,37796,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,F8KNw54gHOgtVLpWMe,-,text/json,HueSwitch
CZB9GR3hbXURkMv8Mi,49513,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FGVAQAZTsQSACSKW1,-,text/json,HueSwitch
CYLWsjwkaRQX39kC1,52844,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FdZ3Ic1rnrWuxD1hk6,-,text/json,HueSwitch
Cvpif3RQc1sZln9U2,36018,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,F4czrb4Xqcd9690PMl,-,text/json,HueSwitch
C7XXi14oH0Hi8dWpxb,33279,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FJvnYq4qwjrY8q2rgf,-,text/json,HueSwitch
CMaNBx36uOM0rHEXja,58741,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FqT5283XWVVrHGFVh8,-,text/json,HueSwitch
C1KvvI125gTEeDRw26,45215,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FfjU8s4OOKw4h3pAbf,-,text/json,HueSwitch
C7dMlj2ykMBc508QQg,52834,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FC1oX11LpQ9KKk8wH9,-,text/json,HueSwitch
CiEnxE4hRTinPOGO84,40516,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,4142,200,OK,-,-,(empty),-,-,-,-,-,-,FOF7IdPtT7x2QvBZ8,-,text/json,HueSwitch
CATzoO33sxQ1ymlKYh,45554,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,F7IPcl1mbkD56nHfAl,-,text/json,HueSwitch
CAfbCM1pIMgtCTKBz3,56763,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FO8Qj21egO8o668Jx8,-,text/json,HueSwitch
CE43m81Y7ksZT5MAac,42047,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FuM1CG3kBVOKMwJai5,-,text/json,HueSwitch
Cw3RYg4Jt9yeFgvvQg,46137,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FZ2Dl24f7e4Giob6Sl,-,text/json,HueSwitch
COvhZZ1F5dcWbOOgc,55057,80,1,GET,/dst?timezone=Europe/Berlin&ts=1473086041&hash=2bc0d43712b493b389dc8f6a1909f39f&mac=1C5F2BAAFD4E&model=DCH-G020-A2,-,1.1,Wget/1.13 (linux-uclibc),-,0,32,200,OK,-,-,(empty),-,-,-,-,-,-,Fg0HuB4f6umQhSitC9,-,text/plain,D-LinkHomeHub
C7IKOS2v2qdLaEss91,54756,80,1,GET,/router/firmware/query.aspx?model=DCH-G020_Ax_Default_FW_0122_1C5F2BAAFD4E,-,1.1,-,-,0,9,404,Not Found,-,-,(empty),-,-,-,-,-,-,FYg6aFV3XAqLi5xI9,-,-,D-LinkHomeHub
CSnNfM3e0V2QeyASPe,43695,80,1,GET,/agent/upgrade?p=zhzIF9nIbKe/OVCrwMHCYI1+v/4yUXqPskBmJ7hIdlY233btWGM8bqUeUBySHBduPFQknBmeer8ReEXA2FZDZGLQvs5dEKRZRnkyTydk+wGvHYZ2Y9VHb3TOuhQp4+AF&iv=OkQPNquD3SXY5mRdgqdo6g==,-,1.1,Wget/1.13 (linux-uclibc),-,0,310,200,OK,-,-,(empty),-,-,-,-,-,-,Ffbcs842A28JTyxsKh,-,text/plain,D-LinkHomeHub
CfWfOmtpVsQvo29T1,60044,80,1,GET,/router/firmware/query.aspx?model=DCH-G020_Ax_Default_FW_0122_1C5F2BAAFD4E,-,1.1,-,-,0,9,404,Not Found,-,-,(empty),-,-,-,-,-,-,FLumOz2r0h02kusSL2,-,-,D-LinkHomeHub
C110D81Fnlbscd2B0d,57963,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,457,458,200,OK,-,-,(empty),-,-,-,FKVPBgHAjcJDy4Mxa,-,application/soap+xml,FKLo573uvn4hn0K25f,-,application/soap+xml,D-LinkHomeHub
C110D81Fnlbscd2B0d,57963,80,2,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,487,350,200,OK,-,-,(empty),-,-,-,FwVPRw3xM8ksFsc99h,-,application/soap+xml,FjYRgH6Bzr78Sq4Zj,-,application/soap+xml,D-LinkHomeHub
C110D81Fnlbscd2B0d,57963,80,3,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,363,3502,200,OK,-,-,(empty),-,-,-,F658yr1UFx5Ck6QpP4,-,application/soap+xml,F0vff61bzpkkuZHlXd,-,application/soap+xml,D-LinkHomeHub
C110D81Fnlbscd2B0d,57963,80,4,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,563,393,200,OK,-,-,(empty),-,-,-,FsP6NX3l6t0PzKBB2g,-,application/soap+xml,FfFF5XcE3jA3RHwW,-,application/soap+xml,D-LinkHomeHub
C110D81Fnlbscd2B0d,57963,80,5,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,541,397,200,OK,-,-,(empty),-,-,-,FGlaTM2up5WEoexLSf,-,application/soap+xml,FK62Ymk2ZUS1ObQT6,-,application/soap+xml,D-LinkHomeHub
C110D81Fnlbscd2B0d,57963,80,6,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,359,647,200,OK,-,-,(empty),-,-,-,FNNOUP5es4s5ibCag,-,application/soap+xml,FAVEaJ16GHg0bbdrD4,-,application/soap+xml,D-LinkHomeHub
CzQwQWFf8951H0NMh,46687,80,1,GET,/dst?timezone=Europe/Berlin&ts=1473086131&hash=e630b87b18ba30399a1a17998b61a11f,-,1.1,Wget/1.13 (linux-uclibc),-,0,32,200,OK,-,-,(empty),-,-,-,-,-,-,F5m8BBB6jj7CUbHD9,-,text/plain,D-LinkHomeHub
C110D81Fnlbscd2B0d,57963,80,7,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,521,361,200,OK,-,-,(empty),-,-,-,FHOHrK2FnZonnKl2r,-,application/soap+xml,FLu96ZcH4gQb7sQci,-,application/soap+xml,D-LinkHomeHub
CtypYfpc7MYjfMJ6e,39306,80,1,GET,/agent/upgrade?p=9iZSGU/YO91Rmzi3vmeuygk7mMcP8wEssHff4oL458NkYq1bZcOUSCiAHSm+wheGMhjs9C0B0B/znuTV+D3fvc1EeCrcozhG8npyv3b2cOysw2QXA++FFS93iZCTsbIQ&iv=XuZemv+Is0EIfaGD4G6GVg==,-,1.1,Wget/1.13 (linux-uclibc),-,0,310,200,OK,-,-,(empty),-,-,-,-,-,-,FRGcP83nnV2M7GKgkg,-,text/plain,D-LinkHomeHub
CfJca93eBz8gml5PJc,59919,80,1,GET,/static-us-west.dch.dlink.com/firmware/agent/DCH-G020/D-Link-DCH-G020-1.7.5-AX,-,1.1,Wget/1.13 (linux-uclibc),-,0,196060,200,OK,-,-,(empty),-,-,-,-,-,-,F7MpR41c9Q1CJhCYn8,-,application/x-executable,D-LinkHomeHub
CExBgY1xNf51vbE2Li,49153,80,1,POST,/cgi-bin/once,-,1.1,Withings UserAgent,-,12,12,200,OK,-,-,(empty),-,-,-,FMHMUu1sw9gOFjS55j,-,text/plain,FZuEmy27PkeXPUWKpk,-,text/json,Withings
C5WqDIfqVM0oq60li,49154,80,1,POST,/cgi-bin/once,-,1.1,Withings UserAgent,-,10,48,200,OK,-,-,(empty),-,-,-,FNn2gd32TsvztCkx7k,-,text/plain,FpJfTk4xZ0tUVZRt9k,-,text/json,Withings
C5WqDIfqVM0oq60li,49154,80,2,POST,/cgi-bin/session,-,1.1,Withings UserAgent,-,160,219,200,OK,-,-,(empty),-,-,-,FKoOY94c72tUn4UU82,-,text/plain,FCpyzH14L55YAgIg81,-,text/json,Withings
C5WqDIfqVM0oq60li,49154,80,3,POST,/cgi-bin/maint,-,1.1,Withings UserAgent,-,4473,12,200,OK,100,Continue,(empty),-,-,-,FSPyvE2ZmvIRxv8wii,-,text/plain,F3x66N1rQfmvApBx1k,-,text/json,Withings
C5WqDIfqVM0oq60li,49154,80,4,POST,/cgi-bin/association,-,1.1,Withings UserAgent,-,93,44,200,OK,-,-,(empty),-,-,-,FQWi8M2lkJiWai0Kfb,-,text/plain,F0v6fy1KHgIaL0v62k,-,text/json,Withings
C5WqDIfqVM0oq60li,49154,80,5,POST,/cgi-bin/session,-,1.1,Withings UserAgent,-,46,12,200,OK,-,-,(empty),-,-,-,FI5EQs4Hi8EQdosSS4,-,text/plain,FdcFBK0afj8TN4nsb,-,text/json,Withings
CyLs9320ORDIduIMKg,48910,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,457,458,200,OK,-,-,(empty),-,-,-,FkgL9Y2FizYkIpUMNg,-,application/soap+xml,FYSc3X305DhXLs3wC7,-,application/soap+xml,D-LinkCam
CdiWf93FVFqVdeOUg3,53619,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,487,350,200,OK,-,-,(empty),-,-,-,FhVJhW1Q9equulST3g,-,application/soap+xml,FDymds34iCsLobxIrb,-,application/soap+xml,D-LinkCam
CfpwDt04usob6J7Dd,37894,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,363,2424,200,OK,-,-,(empty),-,-,-,Fe4slE2lo4KcAjMVii,-,application/soap+xml,F6wWWu17UXhPLGyfxb,-,application/soap+xml,D-LinkCam
CJXFfn2emo2ZcgcBOb,52650,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,692,393,200,OK,-,-,(empty),-,-,-,FmD0gh3NcrDTfZQq29,-,application/soap+xml,FEpjdK2KzKaoWLE7Il,-,application/soap+xml,D-LinkCam
CpYeDAIRN72E6wvq1,52993,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,457,458,200,OK,-,-,(empty),-,-,-,FcY6r91Scrm7R0wxQ3,-,application/soap+xml,FrFLfVtLI6d1ucXh9,-,application/soap+xml,D-LinkCam
Cwvrc14XvNy6o7wR9h,45077,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,487,350,200,OK,-,-,(empty),-,-,-,FE3SxfIvnIVOLk4lb,-,application/soap+xml,FAERWP1R2D2cc8Gz0i,-,application/soap+xml,D-LinkCam
C8glJX1MViumUpJUrc,46188,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,363,2424,200,OK,-,-,(empty),-,-,-,FqSZ1AE2X3uHfLtR1,-,application/soap+xml,FVAoQycenZcYN0OUh,-,application/soap+xml,D-LinkCam
CaIFoMkQTIzWVi2ve,38652,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,690,393,200,OK,-,-,(empty),-,-,-,FAZg1s3bezPIJ6vP1c,-,application/soap+xml,Flsv24wcC0gl03Kba,-,application/soap+xml,D-LinkCam
CT41bQ1JV7jbQ8ptFh,38436,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,364,885,200,OK,-,-,(empty),-,-,-,F8LdgI392LmNrtCFZb,-,application/soap+xml,Ff8oIgAU1hualnD31,-,application/soap+xml,D-LinkCam
CpkaY542kPkMHdQ2Zb,55197,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,529,397,200,OK,-,-,(empty),-,-,-,FQtYvx2EfMYMwcvURa,-,application/soap+xml,FWQeqk2thKTS75K8Oi,-,application/soap+xml,D-LinkCam
CNJgGnYMkjhvly0Gj,35068,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,363,559,200,OK,-,-,(empty),-,-,-,FSd2km3SG6qHSXzCk6,-,application/soap+xml,FtQHTOf8OPJHvSu9b,-,application/soap+xml,D-LinkCam
CRXPkE4QykcMxCawg2,35611,80,1,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,539,377,200,OK,-,-,(empty),-,-,-,F4RdFw1bWKjdrsuA76,-,application/soap+xml,FASeMl4r5ZksPTveo3,-,application/soap+xml,D-LinkCam
COYx5j4iSAKgrhpQGf,62997,80,1,GET,/scale/register?serialNumber=20F85ECA9152&token=iRJebyxDZpj3oymss8ym&ssid=IoTSoft,-,1.1,-,-,0,0,200,OK,-,-,(empty),-,-,-,-,-,-,-,-,-,Aria
COYx5j4iSAKgrhpQGf,62997,80,2,GET,/scale/validate?serialNumber=20F85ECA9152&token=iRJebyxDZpj3oymss8ym,-,1.1,-,-,0,1,200,OK,-,-,(empty),-,-,-,-,-,-,FKMfk51tq5LgJBMqle,-,-,Aria
C1oqkISfTkXG3Bfug,60366,80,1,POST,/scale/upload,-,1.1,-,-,48,104,200,OK,-,-,(empty),-,-,-,FOm6VZ1M1rwSdile7k,-,-,F0VJ4V20UjNfZkSIzb,-,-,Aria
CEfoTL13UPtajJTf49,49860,80,1,GET,/router/firmware/query.aspx?model=DCH-S160_Ax_Default_FW_0120_6C7220C5175A,-,1.1,-,-,0,9,404,Not Found,-,-,(empty),-,-,-,-,-,-,F3vw6f5aATseNI8k9,-,-,D-LinkWaterSensor
CoPZRk1dWcWiVR8Zze,45396,80,1,GET,/dst?timezone=Europe/Berlin&ts=1473161720&hash=dc117e74bd26784b3b05bc0a8c75400d,-,1.1,Wget,-,0,32,200,OK,-,-,(empty),-,-,-,-,-,-,FjuTgk2j6SfsOtHLdf,-,text/plain,D-LinkWaterSensor
CNhU4N3042R9BdUdO7,54178,80,1,GET,/agent/upgrade?p=PW4XEB1oodCMZdK1L+7AhdqpI6Xwv5Y/s8bW7MRc9I5PUAt9rXuYp3yKMM6aknyWifuJsQUK3H/TSgDXAZAkdlc7u+VUfOBFquHyEprcUWkigwfUxr8uLQlXns/K0rQl&iv=DXLhadC39BDUUNnRe1dvGw==,-,1.1,Wget,-,0,310,200,OK,-,-,(empty),-,-,-,-,-,-,FNCDne4IruzyCeefx5,-,text/plain,D-LinkWaterSensor
CJhUW44X838nf1G0S2,45996,80,1,GET,/static-us-west.dch.dlink.com/firmware/agent/DCH-S160/D-Link-DCH-S160-1.7.5-AX,-,1.1,Wget,-,0,196060,200,OK,-,-,(empty),-,-,-,-,-,-,Ftcf4S2ejlInRnhSGk,-,application/x-executable,D-LinkWaterSensor
C3O6hX1DK9Dx3OXoJe,52582,80,1,GET,/router/firmware/query.aspx?model=DSP-W215_Bx_Default_FW_0222_908D78A93D6F,-,1.1,-,-,0,497,200,OK,-,-,(empty),-,-,-,-,-,-,FDNdDIZXV4cmyTWqg,-,application/xml,D-LinkSwitch
CwktMh1nav4JZVTCK6,38412,80,1,GET,/dst?timezone=Europe/Berlin&ts=1473164354&hash=52cb95c648c15f7846b4302173874abf,-,1.1,Wget/1.13 (linux-uclibc),-,0,32,200,OK,-,-,(empty),-,-,-,-,-,-,FhCnxOCXzimXCuEDl,-,text/plain,D-LinkSwitch
CWIjx8obIv3cg3lK6,34793,80,1,GET,/agent/upgrade?p=2MutPkCzZ3+OCNcjNo/dVl99KU0K4EKXWdcL01T1oc9qA04ZDQWeRcMFqW33KixKZPMl9/X9A7vShsUU2LQrFOxFbt7c2f/KP3vj4+WsQZxEipmMBdjW7x7MJXMg1DWA&iv=NTaE51ldttJNz3XGW+cgnA==,-,1.1,Wget/1.13 (linux-uclibc),-,0,310,200,OK,-,-,(empty),-,-,-,-,-,-,F7hsyp1FdRMMW7Tv9k,-,text/plain,D-LinkSwitch
C2qXdo4CGMRTsG0AEh,36681,80,1,GET,/static-us-west.dch.dlink.com/firmware/agent/DSP-W215/D-Link-DSP-W215-1.7.5-BX,-,1.1,Wget/1.13 (linux-uclibc),-,0,196060,200,OK,-,-,(empty),-,-,-,-,-,-,FySve14z2DsNoxylLl,-,application/x-executable,D-LinkSwitch
CrTQEM3gM5pTm4Z7Oh,40382,80,1,GET,/router/firmware/query.aspx?model=DCH-S150_Ax_Default_FW_0120_908D78A8E143,-,1.1,-,-,0,496,200,OK,-,-,(empty),-,-,-,-,-,-,Fkkxz226ioXlptNxc2,-,application/xml,D-LinkSensor
CFrTqI3YcOIecU47N9,41041,80,1,GET,/dst?timezone=Europe/Berlin&ts=1461243788&hash=39e3d1c95b19b99a85f11b3f05190aec,-,1.1,Wget,-,0,32,200,OK,-,-,(empty),-,-,-,-,-,-,FaMDRr3kaOhuy0v1ri,-,text/plain,D-LinkSensor
CIP7DI31NnFM9tA8q4,48250,80,1,GET,/agent/upgrade?p=VGqXs24G+t1MjQTXXgS4RAGupCZ0iFEjTNiQeiLSZqfHX2fvymaZ8iJWxCBn2K9jPt6y0SDrd8ganr2yn7vsLQds4dGBlDLiJzOL2+Nssfj6ca+IeKYi5NhTFNxSYbZz&iv=3eh9qCZaWo6Ylf0mTSVW8w==,-,1.1,Wget,-,0,310,200,OK,-,-,(empty),-,-,-,-,-,-,FC9f6ZsZV8uWA5TWf,-,text/plain,D-LinkSensor
CGwndA4r40VQLooF3i,58813,80,1,GET,/static-us-west.dch.dlink.com/firmware/agent/DCH-S150/D-Link-DCH-S150-1.1.0-AX,-,1.1,Wget,-,0,253504,200,OK,-,-,(empty),-,-,-,-,-,-,Fw701g85gXTSes7e6,-,application/x-executable,D-LinkSensor
CabpYx3a3g5B7flhZf,54141,10000,1,POST,/smartplug.cgi,-,1.1,-,-,212,217,200,OK,-,-,(empty),admin,-,-,FVGc504Mr4zGaQ3vE7,-,application/xml,FXOB7y2HnzYu6lG6u3,-,application/xml,EdimaxPlug1101W
CYN2Gu1xlYb511MrM7,50378,10000,1,POST,/smartplug.cgi,-,1.1,-,-,212,217,200,OK,-,-,(empty),admin,-,-,FsR2En1HbAibBOtNK2,-,application/xml,FQmO6m1J5seGbiyFa,-,application/xml,EdimaxPlug1101W
CgkbU83x9OyOhDRcN,55868,80,1,GET,/router/firmware/query.aspx?model=DCH-S220_Ax_Default_FW_0120_908D78DD0D60,-,1.1,-,-,0,9,404,Not Found,-,-,(empty),-,-,-,-,-,-,Fec3Xl1VeGyPDOYCmg,-,-,D-LinkSiren
CKugvg1wP8cJu4DYl5,36245,80,1,GET,/dst?timezone=Europe/Berlin&ts=1473096434&hash=cab708ee0ff8f35253c9c2bd79818e88,-,1.1,Wget,-,0,32,200,OK,-,-,(empty),-,-,-,-,-,-,F0MFjk4x8Ku7MosZH3,-,text/plain,D-LinkSiren
CZScsosYEjYyvGZI7,43929,80,1,GET,/agent/upgrade?p=Ueo8VB0xkBZeBVDdJJldIWbQLZbZiAmXJOR+AT0a0CL2d/Pzlox+ZK9tr0SSEqfskE404wF6yJKd2WTMJ8sSpAN+ngjse8/NWvr3k00ifsRcdhTGTUkgz+XnEDJGN2R6&iv=lrWfw6ZECZuyxfSHoFsULA==,-,1.1,Wget,-,0,310,200,OK,-,-,(empty),-,-,-,-,-,-,FRf4w41otvLcGkfek6,-,text/plain,D-LinkSiren
CHMKSv3JXdPZInbHX8,53742,80,1,GET,/static-us-west.dch.dlink.com/firmware/agent/DCH-S220/D-Link-DCH-S220-1.7.5-AX,-,1.1,Wget,-,0,196060,200,OK,-,-,(empty),-,-,-,-,-,-,FHx8Cj2TtKOEU0oPil,-,application/x-executable,D-LinkSiren
CVnmVZ2ehu0FTWYEZ2,3391,8899,1,PUT,/ToolService/log/uploadWdLogFile/94103E340CB4,-,1.1,-,-,549,67,200,OK,100,Continue,(empty),-,-,-,FTmqao1DJYRxqsFiGk,-,text/plain,FapPATeLEEebRWk96,-,text/plain,WeMoSwitch2
CCrkEvWZ6ZgKlfP48,57229,10000,1,POST,/smartplug.cgi,-,1.1,-,-,300,318,200,OK,-,-,(empty),admin,-,-,Fe0s0s2bfsopwwoRKa,-,application/xml,Fj652bamNQ57HVKH,-,application/xml,EdimaxPlug2101W
CUlDtA2E2lig7D3PP1,57063,10000,1,POST,/smartplug.cgi,-,1.1,-,-,212,217,200,OK,-,-,(empty),admin,-,-,FkJknF435i8qW3gFi,-,application/xml,FR21BZ2pSHRXgSOdph,-,application/xml,EdimaxPlug2101W
C2OwoJ2VyrRj2mngme,34354,10000,1,POST,/smartplug.cgi,-,1.1,-,-,212,217,200,OK,-,-,(empty),admin,-,-,F6tBtm5VXX2QzoC7g,-,application/xml,FXpEbnRvO8pM6Oude,-,application/xml,EdimaxPlug2101W
C9XOQO2rySIDRyei5b,36245,10000,1,POST,/smartplug.cgi,-,1.1,-,-,212,217,200,OK,-,-,(empty),admin,-,-,FUxfk6okJIgM6Uv3i,-,application/xml,FlJ800177o1yxOz9ob,-,application/xml,EdimaxPlug2101W
CON75m41nDEymK5F2i,34506,10000,1,POST,/smartplug.cgi,-,1.1,-,-,212,217,200,OK,-,-,(empty),admin,-,-,FwrdvH3HqkfXgKxnDe,-,application/xml,Ff3B8scSJ49X20L5g,-,application/xml,EdimaxPlug2101W
ClAyfw4NSVKSIR7nfa,48847,80,1,POST,/DevicePortalICPRequestHandler/RequestHandler.ashx,-,1.1,-,-,0,1293,401,Unauthorized,-,-,(empty),-,-,-,-,-,-,FGZ4BS1QhYr7CIOSc,-,text/html,HueBridge
ClAyfw4NSVKSIR7nfa,48847,80,2,POST,/DevicePortalICPRequestHandler/RequestHandler.ashx,-,1.1,-,-,608,832,200,OK,-,-,(empty),-,-,-,FwL7w03rIjfPCGZN8i,-,-,FyDQYHXxYo2nlELU5,-,-,HueBridge
ClAyfw4NSVKSIR7nfa,48847,80,3,POST,/DevicePortalICPRequestHandler/RequestHandler.ashx,-,1.1,-,-,624,2016,200,OK,-,-,(empty),-,-,-,FgFfbVEqUrjNteOqe,-,-,FWNqpC4W2OcscrN3qe,-,-,HueBridge
ClOuXB2uo8ruYfmGTl,48848,80,1,POST,/NotificationService/RequestHandler.ashx,-,1.1,-,-,576,544,200,OK,-,-,(empty),-,-,-,FkKp7m1TU7HUqRmjn,-,-,FhQI8azbnHzyCASt8,-,-,HueBridge
Cv0aAfxmaLRDl4pOc,48849,80,1,POST,/NotificationService/RequestHandler.ashx,-,1.1,-,-,592,672,200,OK,-,-,(empty),-,-,-,FYqZEehiLoTqNYtEl,-,-,FTDQ8n2fzq1xOvAHH3,-,-,HueBridge
C2LVz14hGD0xZwkkGg,36845,80,1,POST,/DcpRequestHandler/index.ashx,-,1.1,-,-,1120,560,200,OK,-,-,(empty),-,-,-,FLHkxe271KamyO1JW5,-,-,F6TLl413WNnsHjaRIl,-,-,HueBridge
