uid,id.orig_p,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name,device
CRWO3p18mJVRNDkXzg,5353,5353,udp,0,0.203449,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"dch.local,192.168.0.60,dch175a.local,192.168.0.60,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,fe80::6e72:20ff:fec5:175a","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
CRWO3p18mJVRNDkXzg,5353,5353,udp,0,0.707180,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,192.168.0.60,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
CRWO3p18mJVRNDkXzg,5353,5353,udp,0,0.694081,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"dch.local,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local","120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
CRWO3p18mJVRNDkXzg,5353,5353,udp,0,0.439599,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,192.168.0.60,120.000000,F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,0.054303,d-link dch-s160 configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,_http._tcp.local,d-link hnap service._dhnap._tcp.local","4500.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,0.454622,d-link dch-s160 configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,10.10.10.11,dch175a.local,10.10.10.11,dch.local,fe80::6e72:20ff:fec5:175a,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,dch.local,TXT 0 ,dch.local","4500.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,4500.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,0.780232,d-link dch-s160 configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,TXT 0 ,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,_http._tcp.local,d-link hnap service._dhnap._tcp.local,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,dch.local","4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,10.10.10.11,10.10.10.11,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,fe80::6e72:20ff:fec5:175a,dch175a.local,dch.local,dch.local,TXT 0 ,dch.local","4500.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,4500.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,10.10.10.11,10.10.10.11,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,fe80::6e72:20ff:fec5:175a,dch175a.local,dch.local,dch.local,TXT 0 ,dch.local,d-link dch-s160 configuration utility._http._tcp.local,_http._tcp.local,d-link hnap service._dhnap._tcp.local,_dhnap._tcp.local","4500.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,4500.000000,120.000000,4500.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,d-link hnap service._dhnap._tcp.local","0.000000,0.000000,120.000000,120.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_http._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,TXT 0 ","0.000000,0.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"fe80::6e72:20ff:fec5:175a,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,10.10.10.11,dch.local,10.10.10.11,dch175a.local","0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"dch.local,10.10.10.11,dch175a.local,10.10.10.11,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,fe80::6e72:20ff:fec5:175a","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,0.202989,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 10 dcs=Sinker TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,0.234324,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"dch.local,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local","120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,10.10.10.11,120.000000,F,0,query,D-LinkWaterSensor
CRWO3p18mJVRNDkXzg,5353,5353,udp,0,-,d-link dch-s160 configuration utility._http._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,192.168.0.60,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 10 dcs=Sinker TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
CSedx9rzFAmSYusU2,41892,53,udp,2,-,wrpd.dlink.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CGP8dBmkaSnDjH0Cf,43738,53,udp,3,-,dualstack.ipv6-1927743757.us-west-2.elb.amazonaws.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
Cc1MlY3HIWhbcoHw03,42477,53,udp,4,-,wrpd.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CcXdZiIzsVow1X2Xa,44597,53,udp,2,-,ntp1.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"dch.local,10.10.10.11,10.10.10.11,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,fe80::6e72:20ff:fec5:175a,dch175a.local","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 10 dcs=Sinker TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 10 dcs=Sinker TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100","0.000000,0.000000,0.000000,120.000000,120.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_http._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,TXT 0 ","0.000000,0.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"fe80::6e72:20ff:fec5:175a,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,10.10.10.11,dch.local,10.10.10.11,dch175a.local","0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"dch.local,10.10.10.11,dch175a.local,10.10.10.11,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,fe80::6e72:20ff:fec5:175a","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,0.201464,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 10 dcs=Sinker TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,0.156121,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"dch.local,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local","120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,10.10.10.11,120.000000,F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 10 dcs=Sinker TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local,dch.local,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 10 dcs=Sinker TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 9 dtype=100","0.000000,0.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_http._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,TXT 0 ","0.000000,0.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"dch.local,10.10.10.11,10.10.10.11,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,fe80::6e72:20ff:fec5:175a,dch175a.local","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"fe80::6e72:20ff:fec5:175a,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,10.10.10.11,dch.local,10.10.10.11,dch175a.local","0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"dch.local,10.10.10.11,dch.local,fe80::6e72:20ff:fec5:175a,dch175a.local,fe80::6e72:20ff:fec5:175a","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"dch175a.local,10.10.10.11","120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"dch.local,10.10.10.11,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,fe80::6e72:20ff:fec5:175a,dch175a.local","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,10.10.10.11,120.000000,F,0,query,D-LinkWaterSensor
ClRBCn2A4UDSkS8Awe,34034,53,udp,2,-,api.dch.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CZvWuw4zme4WmkMC2a,50657,53,udp,2,-,ntp1.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 13 dcs=Medeleine TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
CJYZT565xGTGFPcW1,53328,53,udp,2,-,tzinfo.dch.dlink.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CMFrXf295UX95BLenk,45126,53,udp,3,-,tzinfo-423124427.us-west-2.elb.amazonaws.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
ClUsdl31eseIWEVmA5,58358,53,udp,4,-,tzinfo.dch.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
C1WjAG4zXF1d6yGYub,50733,53,udp,3,-,r0801.dch.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CQP4KIbfyoWWgJN05,44225,53,udp,2,-,api.dch.dlink.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
Che4YG1Xmyi7RGShN1,33243,53,udp,3,-,eu-api-elb-1068129369.eu-central-1.elb.amazonaws.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CbU0qj2bczfbJcGk5j,38317,53,udp,4,-,api.dch.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
ChVFMI1AIXMMIANI67,46023,53,udp,2,-,s3-us-west-2.amazonaws.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CMwqri3YIenQmektyb,45318,53,udp,3,-,s3-us-west-2.amazonaws.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CATDMr1594CANYuNWh,48843,53,udp,2,-,api.dch.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link dch-s160 configuration utility._http._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 13 dcs=Medeleine TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,a.5.7.1.5.c.e.f.f.f.0.2.2.7.e.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,-,-,-,-,0,NOERROR,T,F,F,F,0,"dch.local,10.10.10.11,dch175a.local,dch.local,fe80::6e72:20ff:fec5:175a,fe80::6e72:20ff:fec5:175a,dch175a.local","120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,dch175a.local,-,-,-,-,0,NOERROR,T,F,F,F,0,10.10.10.11,120.000000,F,0,query,D-LinkWaterSensor
Ca0qvH3foGCTJ5P5dh,5353,5353,udp,0,-,d-link dch-s160 configuration utility._http._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"TXT 0 ,d-link hnap service._dhnap._tcp.local,dch.local,fe80::6e72:20ff:fec5:175a,10.10.10.11,TXT 21 mac=6C:72:20:C5:17:5A TXT 24 wlan0_ssid=DCH-S160-175A TXT 21 model_number=DCH-S160 TXT 15 hardware_ver=A2 TXT 13 dcs=Medeleine TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 9 dtype=100,_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,dch.local,_http._tcp.local","4500.000000,4500.000000,120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,4500.000000",F,0,query,D-LinkWaterSensor
CU716R3Uw1TABun2xa,51254,53,udp,3,-,r0802.dch.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F,0,query,D-LinkWaterSensor
CYHyzk397V4VMmjun9,5353,5353,udp,0,0.008151,f.6.d.3.9.a.e.f.f.f.8.7.d.8.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","4500.000000,4500.000000",F,0,query,D-LinkSwitch
CYHyzk397V4VMmjun9,5353,5353,udp,0,0.455312,f.6.d.3.9.a.e.f.f.f.8.7.d.8.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 21 mac=90:8D:78:A9:3D:6F TXT 19 wlan0_ssid=DSP-3D6F TXT 21 model_number=DSP-W215 TXT 15 hardware_ver=B2 TXT 9 dcs=24601 TXT 12 version=0124 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,192.168.0.60,dsp3d6f.local,192.168.0.60,dsp.local,fe80::928d:78ff:fea9:3d6f,dsp.local,fe80::928d:78ff:fea9:3d6f,dsp3d6f.local,dsp.local","4500.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000",F,0,query,D-LinkSwitch
CYHyzk397V4VMmjun9,5353,5353,udp,0,0.599501,f.6.d.3.9.a.e.f.f.f.8.7.d.8.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","4500.000000,4500.000000",F,0,query,D-LinkSwitch
