uid,_device,files_ts_nunique,files_fuid_nunique,files_id.orig_h_nunique,files_id.orig_p_nunique,files_id.resp_h_nunique,files_id.resp_p_nunique,files_source_nunique,files_depth_nunique,files_analyzers_nunique,files_mime_type_nunique,files_filename_nunique,files_duration_nunique,files_local_orig_nunique,files_is_orig_nunique,files_seen_bytes_sum,files_seen_bytes_mean,files_total_bytes_sum,files_total_bytes_mean,files_missing_bytes_sum,files_missing_bytes_mean,files_overflow_bytes_sum,files_overflow_bytes_mean,files_timedout_nunique,files_parent_fuid_nunique,files_md5_nunique,files_sha1_nunique,files_sha256_nunique,files_extracted_nunique,files_extracted_cutoff_nunique,files_extracted_size_nunique,files_sub_log_count_sum,http_ts,http_id.orig_h,http_id.orig_p,http_id.resp_h,http_id.resp_p,http_trans_depth,http_method,http_host,http_uri,http_referrer,http_version,http_user_agent,http_origin,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_info_code,http_info_msg,http_tags,http_username,http_password,http_proxied,http_orig_fuids,http_orig_filenames,http_orig_mime_types,http_resp_fuids,http_resp_filenames,http_resp_mime_types,conn_ts,conn_id.orig_h,conn_id.orig_p,conn_id.resp_h,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_missed_bytes,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_tunnel_parents,conn_ip_proto,dns_ts,dns_id.orig_h,dns_id.orig_p,dns_id.resp_h,dns_id.resp_p,dns_proto,dns_trans_id,dns_rtt,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_rcode,dns_rcode_name,dns_AA,dns_TC,dns_RD,dns_RA,dns_Z,dns_answers,dns_TTLs,dns_rejected,dns_opcode,dns_opcode_name,ssl_ts,ssl_id.orig_h,ssl_id.orig_p,ssl_id.resp_h,ssl_id.resp_p,ssl_version,ssl_cipher,ssl_curve,ssl_server_name,ssl_resumed,ssl_last_alert,ssl_next_protocol,ssl_established,ssl_ssl_history,ssl_cert_chain_fps,ssl_client_cert_chain_fps,ssl_sni_matches_cert,weird_ts_nunique,weird_id.orig_h_nunique,weird_id.orig_p_nunique,weird_id.resp_h_nunique,weird_id.resp_p_nunique,weird_name_nunique,weird_addl_nunique,weird_notice_nunique,weird_peer_nunique,weird_source_nunique,weird_sub_log_count_sum,ntp_ts,ntp_id.orig_h,ntp_id.orig_p,ntp_id.resp_h,ntp_id.resp_p,ntp_version,ntp_mode,ntp_stratum,ntp_poll,ntp_precision,ntp_root_delay,ntp_root_disp,ntp_ref_id,ntp_ref_time,ntp_org_time,ntp_rec_time,ntp_xmt_time,ntp_num_exts
CmYlov1xslHMfARf2i,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672442.240278,10.10.10.30,41909,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FeH2P93sF0VLojbCS3,0.0,text/json,1473672442.233048,10.10.10.30,41909,10.10.10.6,80,tcp,http,0.019374,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CyRuxr2WKp7stmeqM8,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096445.125071,10.10.10.39,40396,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,65,0,0,0.0,17,1473096445.125071,10.10.10.39,40396,10.10.10.1,53,udp,3,None,r0802.dch.dlink.com,1,C_INTERNET,1,A,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C9yx4n4C1Iz6gIYk8e,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096447.966180,10.10.10.39,58399,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,63,0,0,0.0,17,1473096447.966180,10.10.10.39,58399,10.10.10.1,53,udp,2,None,api.dch.dlink.com,1,C_INTERNET,28,AAAA,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CRB4gRTSIPplz1WBl,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096447.993574,10.10.10.39,60389,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,98,0,0,0.0,17,1473096447.993574,10.10.10.39,60389,10.10.10.1,53,udp,3,None,eu-api-elb-1068129369.eu-central-1.elb.amazonaws.com,1,C_INTERNET,28,AAAA,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C4hwUb4D1QGDYmgi15,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096447.994888,10.10.10.39,50131,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,63,0,0,0.0,17,1473096447.994888,10.10.10.39,50131,10.10.10.1,53,udp,4,None,api.dch.dlink.com,1,C_INTERNET,1,A,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
COXc4djlIDuuRLfN7,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096448.200572,10.10.10.39,59824,52.28.131.102,443,tcp,ssl,4.840962,543,4024,SF,T,F,0,ShADadtFfR,15,1175,15,4689,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1473096448.255451,10.10.10.39,59824,52.28.131.102,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,None,F,0.0,0.0,T,CsxknGIti,"f78fba0fc9f43f255a2532a65626f3981090c91bccbb7556291540cd213bd4c7,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C9IEu92nr4YYxMPKK1,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096445.126536,10.10.10.39,59822,52.28.131.102,443,tcp,ssl,7.915266,1673,5122,SF,T,F,0,ShADadFfR,20,2493,17,5814,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1473096445.179144,10.10.10.39,59822,52.28.131.102,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,None,F,0.0,0.0,T,CsxknGIti,"f78fba0fc9f43f255a2532a65626f3981090c91bccbb7556291540cd213bd4c7,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CimjYN3wAWDT8NV67e,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096449.856981,10.10.10.39,57035,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,72,0,0,0.0,17,1473096449.856981,10.10.10.39,57035,10.10.10.1,53,udp,2,None,s3-us-west-2.amazonaws.com,1,C_INTERNET,28,AAAA,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
COyQRs13zbxZA2GqI,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096449.861672,10.10.10.39,36465,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,72,0,0,0.0,17,1473096449.861672,10.10.10.39,36465,10.10.10.1,53,udp,3,None,s3-us-west-2.amazonaws.com,1,C_INTERNET,1,A,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CDiuqt2BIUJIbUKSu3,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096396.390190,fe80::928d:78ff:fedd:d60,133,ff02::2,134,icmp,None,4.000887,16,0,OTH,T,F,0,None,2,112,0,0,0.0,58,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CBB8i91RjsvRzu6khh,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096454.931178,10.10.10.39,50120,52.58.68.165,443,tcp,ssl,0.733428,890,4345,SF,T,F,0,ShADadFRfR,12,1498,10,4873,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1473096455.345130,10.10.10.39,50120,52.58.68.165,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,None,F,0.0,0.0,T,CsxknGIti,"f78fba0fc9f43f255a2532a65626f3981090c91bccbb7556291540cd213bd4c7,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C0TV592qPgVxz1kS8l,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096455.875166,10.10.10.39,50121,52.58.68.165,443,tcp,ssl,0.819718,898,564,RSTO,T,F,0,ShADadR,7,1270,7,936,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1473096455.885502,10.10.10.39,50121,52.58.68.165,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,None,None,T,0.0,0.0,T,CsiI,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C2TaBA3zQkbLM65l9j,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096454.903464,10.10.10.39,38396,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,63,0,0,0.0,17,1473096454.903464,10.10.10.39,38396,10.10.10.1,53,udp,2,None,api.dch.dlink.com,1,C_INTERNET,1,A,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CCxVnA2azntPBGoLk7,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096456.661292,10.10.10.39,37473,10.10.10.1,53,udp,dns,None,None,None,S0,T,T,0,Dc,1,65,0,0,0.0,17,1473096456.661292,10.10.10.39,37473,10.10.10.1,53,udp,3,None,r0801.dch.dlink.com,1,C_INTERNET,1,A,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Cg0rbLpg1UdjOJmae,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096425.751393,10.10.10.39,5353,224.0.0.251,5353,udp,dns,27.582072,17333,0,S0,T,T,0,D,54,18845,0,0,0.0,17,1473096425.751393,10.10.10.39,5353,224.0.0.251,5353,udp,0,None,d-link dch-s220 configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"_dhnap._tcp.local,d-link dch-s220 configuration utility._http._tcp.local,_http._tcp.local,d-link hnap service._dhnap._tcp.local","4500.000000,4500.000000,4500.000000,4500.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Ckgg8ezMYkTrL7UHf,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096413.134468,192.168.0.60,0,224.0.0.22,0,unknown_transport,None,None,None,None,OTH,T,T,0,None,1,40,0,0,0.0,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C7esoQ2aFqaEXE5cc9,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096456.692592,10.10.10.39,42369,52.28.161.134,443,tcp,ssl,25.108442,587,3981,S1,T,F,0,ShADad,17,1287,17,4673,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1473096456.697771,10.10.10.39,42369,52.28.161.134,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,None,F,0.0,0.0,T,CsxknGIti,"f78fba0fc9f43f255a2532a65626f3981090c91bccbb7556291540cd213bd4c7,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CuIidQ3vqU5bjS4YM5,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096427.925435,10.10.10.39,46385,52.37.127.48,123,udp,ntp,0.164458,48,48,SF,T,F,0,Dd,1,76,1,76,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473096427.925435,10.10.10.39,46385,52.37.127.48,123,3,3,0,16.000000,0.015625,1.000000,1.000000,\x00\x00\x00\x00,0.000000,0.000000,0.000000,106.402550,0
CDZNBS2nZ0dMjxSEza,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096444.011241,10.10.10.39,35863,52.1.151.223,123,udp,ntp,0.100054,48,48,SF,T,F,0,Dd,1,76,1,76,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473096444.011241,10.10.10.39,35863,52.1.151.223,123,3,3,0,16.000000,0.015625,1.000000,1.000000,\x00\x00\x00\x00,0.000000,0.000000,0.000000,1473096433.188812,0
Cf53abdXN3DI56lel,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096425.313367,0.0.0.0,68,255.255.255.255,67,udp,dhcp,0.108645,630,0,S0,T,T,0,D,2,686,0,0,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C0K0Nd3gOUcxUYT988,D-LinkSiren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473096425.658642,10.10.10.39,0,224.0.0.22,0,unknown_transport,None,24.448805,0,0,OTH,T,T,0,None,9,360,0,0,0.0,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CFl5Xt16RE9rkprE,WeMoSwitch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1471525304.029669,10.10.10.190,3073,10.10.10.1,53,udp,dns,0.008541,79,0,S0,T,T,0,Dc,2,135,0,0,0.0,17,1471525304.029669,10.10.10.190,3073,10.10.10.1,53,udp,2,None,www.belkin.com,1,C_INTERNET,1,A,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Cn3ymc2yv7UE4PtC17,WeMoSwitch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1471525312.068891,10.22.22.2,40091,52.86.30.227,443,tcp,None,3.002442,0,0,S0,T,F,0,S,3,180,0,0,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CKU02Z3vGUaxn4I1E2,WeMoSwitch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1471525313.398364,10.10.10.190,4469,184.73.174.14,8443,tcp,None,0.542193,0,0,SF,T,F,0,ShAFf,4,216,2,112,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
