files_ts_nunique,files_fuid_nunique,files_id.orig_h_nunique,files_id.orig_p_nunique,files_id.resp_h_nunique,files_id.resp_p_nunique,files_source_nunique,files_depth_nunique,files_analyzers_nunique,files_mime_type_nunique,files_duration_nunique,files_local_orig_nunique,files_is_orig_nunique,files_seen_bytes_sum,files_seen_bytes_mean,files_total_bytes_sum,files_total_bytes_mean,files_timedout_nunique,files_sub_log_count_sum,http_ts,http_id.orig_p,http_id.resp_p,http_method,http_uri,http_user_agent,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_resp_fuids,http_resp_mime_types,conn_ts,conn_id.orig_p,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_ip_proto,dns_ts,dns_id.orig_p,dns_id.resp_p,dns_trans_id,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_AA,dns_RD,dns_RA,weird_ts_nunique,weird_id.orig_h_nunique,weird_id.orig_p_nunique,weird_id.resp_h_nunique,weird_id.resp_p_nunique,weird_name_nunique,weird_notice_nunique,weird_peer_nunique,weird_source_nunique,weird_sub_log_count_sum
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,1.0,1.0,1473672442.240278,41909.0,80.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,464.0,200.0,OK,FeH2P93sF0VLojbCS3,text/json,1473672442.233048,41909.0,80.0,tcp,http,0.019374,201.0,885.0,SF,T,T,ShADadfF,6.0,521.0,5.0,1153.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678892.135612,40645.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=a6e8c0554b66e9ad62aa3c0957ac6b2a&auth=d71aebeb32208a95e3a884af98007b8cd87b05dd,,128.0,32.0,200.0,OK,Fm4kDQ3u6zkMlSnet7,text/plain,1473678892.113904,40645.0,80.0,tcp,http,0.037275,792.0,254.0,SF,T,F,ShADadfF,6.0,1112.0,6.0,574.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678894.177117,40646.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=92e110304365269bee25c0ad3f5eb0e4&auth=7d6be3f468b41e2d82066bcc2a8ea7e686afbab9,,128.0,32.0,200.0,OK,FGABIl2wPzUyADmHXj,text/plain,1473678894.154371,40646.0,80.0,tcp,http,0.038346,792.0,254.0,SF,T,F,ShADadfF,6.0,1112.0,6.0,574.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678896.220534,40647.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=8ea27e0fd832aa109a0ad9a3b62ac20d&auth=426e1ba61dd3ab9fe4a95aa4ed4f7945c648a642,,128.0,32.0,200.0,OK,FWHcWSbnVxHedBEB1,text/plain,1473678896.1947,40647.0,80.0,tcp,http,0.04783,792.0,254.0,SF,T,F,ShADadfF,6.0,1112.0,6.0,574.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678898.268191,40648.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=3635775e8ba273686a30eab7b0175423&auth=79ce7aa7a4d7fe4050955ab537f239807e12ee32,,128.0,32.0,200.0,OK,FGE01w3Ev7JsbOoY18,text/plain,1473678898.245743,40648.0,80.0,tcp,http,0.038918,792.0,254.0,SF,T,F,ShADadfF,6.0,1112.0,6.0,574.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678900.310541,40649.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=bacec12348b1acdf839a63d1f01b3d3a&auth=fd7c1c3c76ec0b741cce51ea7a5dcbcf22348c9b,,128.0,32.0,200.0,OK,FydQiz1HLsGsQt7dH3,text/plain,1473678900.287186,40649.0,80.0,tcp,http,0.040373,792.0,254.0,SF,T,F,ShADadfF,6.0,1112.0,6.0,574.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1553.0,1553.0,0.0,0.0,1.0,1.0,1473678901.441038,42952.0,80.0,GET,/api/792c3bef656bfd83720765ec2f717b9c,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,1553.0,200.0,OK,FFxOwj1Gu1bxNMygaa,text/json,1473678901.429677,42952.0,80.0,tcp,http,0.045909,194.0,1974.0,SF,T,T,ShADadftF,7.0,578.0,7.0,3253.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678902.356502,40650.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=865ff7fd85143f08aa19e457976bfab7&auth=b79132d843a4317749f6ab34821f89e2fa51697a,,128.0,32.0,200.0,OK,F9qTEm1yraiC4dq2fa,text/plain,1473678902.333467,40650.0,80.0,tcp,http,0.046492,792.0,255.0,SF,T,F,ShADadfF,6.0,1112.0,6.0,575.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678904.412039,40651.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=d9d57b7e6e7f69e58df7f955c46eb59d&auth=1111e94b0040095fdcd7bbd34054d7446f3af5ae,,128.0,32.0,200.0,OK,FETfYD1L9wPqq5FIVd,text/plain,1473678904.384238,40651.0,80.0,tcp,http,0.053536,792.0,255.0,SF,T,F,ShADadfF,6.0,1112.0,6.0,575.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,80.0,32.0,32.0,1.0,2.0,1473678906.462868,40652.0,80.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=99bc110c77908f1dea251f216e7996c6&auth=458f79aef288cf88a81a5f94411dbbfef3f40f2c,,128.0,32.0,200.0,OK,FdoY2U26Q7AOMV0Ivh,text/plain,1473678906.440784,40652.0,80.0,tcp,http,0.050163,792.0,255.0,SF,T,F,ShADadFf,7.0,1164.0,6.0,575.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473672441.743913,38100.0,80.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0.0,,,,,1473672441.734119,38100.0,80.0,tcp,http,0.024235,201.0,885.0,SF,T,T,SADadfF,6.0,521.0,4.0,1093.0,6.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672454.416835,53167.0,123.0,udp,ntp,0.006407,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672455.425168,56212.0,123.0,udp,ntp,0.016122,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672456.442731,39333.0,123.0,udp,ntp,0.00486,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672458.449524,37872.0,123.0,udp,ntp,0.012733,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672525.558205,41663.0,123.0,udp,ntp,0.012586,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672522.533357,33773.0,123.0,udp,ntp,0.004761,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672523.53952,39012.0,123.0,udp,ntp,0.015917,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672486.491349,39785.0,123.0,udp,ntp,0.006398,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473672459.153387,1900.0,1900.0,udp,,51.760838,3720.0,0.0,S0,T,T,D,12.0,4056.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086052.379449,42862.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473086052.379449,42862.0,53.0,2.0,ntp1.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086053.025265,50256.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,66.0,0.0,0.0,17.0,1473086053.025265,50256.0,53.0,2.0,tzinfo.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086054.943347,45119.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473086054.943347,45119.0,53.0,2.0,wrpd.dlink.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086054.971848,44210.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,99.0,0.0,0.0,17.0,1473086054.971848,44210.0,53.0,3.0,dualstack.ipv6-1927743757.us-west-2.elb.amazonaws.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086054.972696,33920.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473086054.972696,33920.0,53.0,4.0,wrpd.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086055.829405,52096.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1473086055.829405,52096.0,53.0,2.0,api.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086063.485353,41855.0,443.0,tcp,ssl,0.516384,881.0,4369.0,RSTO,T,F,ShADadR,11.0,1461.0,9.0,4845.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086064.103559,41856.0,443.0,tcp,ssl,0.22335,902.0,478.0,RSTO,T,F,ShADadR,7.0,1274.0,7.0,850.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086064.933243,41859.0,443.0,tcp,ssl,0.264698,1692.0,364.0,SF,T,F,ShADadFfR,9.0,2144.0,8.0,788.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086063.48431,33364.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1473086063.48431,33364.0,53.0,2.0,api.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086053.712236,5353.0,5353.0,udp,dns,14.793807,4356.0,0.0,S0,T,T,D,25.0,5056.0,0.0,0.0,17.0,1473086053.712236,5353.0,5353.0,0.0,dchg.local,1.0,C_INTERNET,255.0,*,T,F,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086070.331621,41860.0,443.0,tcp,ssl,0.225432,900.0,478.0,RSTO,T,F,ShADadR,7.0,1272.0,7.0,850.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086072.007678,41862.0,443.0,tcp,ssl,0.232561,1467.0,364.0,SF,T,F,ShADadFfR,9.0,1919.0,8.0,788.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086082.317655,5353.0,5353.0,udp,dns,,,,S0,T,T,D,1.0,577.0,0.0,0.0,17.0,1473086082.317655,5353.0,5353.0,0.0,dchg.local,,,,,T,F,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086051.318875,135.0,136.0,icmp,,,,,OTH,T,F,,1.0,64.0,0.0,0.0,58.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086051.904272,68.0,67.0,udp,dhcp,0.001476,626.0,0.0,S0,T,T,D,2.0,682.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086051.904454,68.0,67.0,udp,,,,,OTH,T,T,^c,0.0,0.0,0.0,0.0,17.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086052.380426,37439.0,123.0,udp,ntp,0.099439,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086054.615023,133.0,134.0,icmp,,,,,OTH,T,F,,1.0,56.0,0.0,0.0,58.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086057.343002,143.0,0.0,icmp,,,,,OTH,T,F,,1.0,76.0,0.0,0.0,58.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086113.848946,59871.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473086113.848946,59871.0,53.0,2.0,ntp1.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086116.476447,52405.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473086116.476447,52405.0,53.0,2.0,wrpd.dlink.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086116.506109,45494.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,99.0,0.0,0.0,17.0,1473086116.506109,45494.0,53.0,3.0,dualstack.ipv6-1927743757.us-west-2.elb.amazonaws.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086116.507553,46367.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473086116.507553,46367.0,53.0,4.0,wrpd.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473086128.883248,33013.0,80.0,tcp,,0.003311,0.0,0.0,RSTR,T,T,Fr,1.0,52.0,1.0,40.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
